Account,date,sentiment_bucket,trades,daily_pnl_usd,avg_trade_size_usd,total_notional_usd,realized_trades,wins,losses,buy_notional_usd,sell_notional_usd,avg_leverage_proxy,p90_leverage_proxy,total_fees_usd,win_rate,long_short_ratio,net_long_bias,cum_pnl_usd,running_peak_usd,drawdown_usd
0x2c229d22b100a7beb69122eed721cee9b24011dd,2024-11-01,Greed,14,-0.09906000000000104,2139.280714285714,29949.93,8,4,4,14975.030000000002,14974.9,4.540841506131796,2.345588719246633,9.793994,0.5,1.0000086811931967,4.340577757705386e-06,-2.652475000000001,-2.5534149999999998,-0.09906000000000104
0x2c229d22b100a7beb69122eed721cee9b24011dd,2024-11-06,Greed,3,-3.41119,666.84,2000.52,2,0,2,1001.97,998.55,16.93307823638965,40.15984694183379,0.70018,0.0,1.0034249662009915,0.0017095555155651346,-6.063665,-2.5534149999999998,-3.5102500000000005
0x2c229d22b100a7beb69122eed721cee9b24011dd,2024-11-08,Greed,15,-710.786946,2003.9206666666666,30058.81,10,0,10,15384.800000000001,14674.01,4.743336553635718,7.096802301002715,9.653699999999999,0.0,1.0484387021679828,0.02364664469418374,-716.850611,-2.5534149999999998,-714.297196
0x2c229d22b100a7beb69122eed721cee9b24011dd,2024-11-13,Greed,10,-17.60528,582.841,5828.41,7,2,5,2923.01,2905.4,5.839939264931606,6.798154480331172,2.039937,0.2857142857142857,1.0060611275555862,0.0030214072105423442,-734.455891,-2.5534149999999998,-731.902476
0x2c229d22b100a7beb69122eed721cee9b24011dd,2024-11-14,Greed,69,2215.402997,1825.0886956521738,125931.12,14,14,0,61859.01000000002,64072.10999999999,2.4295229858494833,1.2896394055734133,38.231318,1.0,0.9654592302329363,-0.01757389277566942,1480.947106,1480.947106,0.0
0x2c229d22b100a7beb69122eed721cee9b24011dd,2024-11-15,Greed,33,2137.203852,1024.2048484848485,33798.76,22,22,0,15830.779999999999,17967.98,2.447595468468196,1.4719036900324138,8.689241,1.0,0.8810550768645111,-0.06323308902456592,3618.150958,3618.150958,0.0
0x2c229d22b100a7beb69122eed721cee9b24011dd,2024-11-16,Greed,22,1484.528402,1292.3377272727273,28431.43,13,13,0,13473.47,14957.960000000001,3.702453491159696,1.9566209961217558,9.866907,1.0,0.9007558517337925,-0.05221299104547149,5102.67936,5102.67936,0.0
0x2c229d22b100a7beb69122eed721cee9b24011dd,2024-11-18,Greed,15,-8.138354999999999,393.86333333333334,5907.95,8,4,4,2958.04,2949.91,3.628002895476483,10.53861907068737,2.067775,0.5,1.0027560162852427,0.0013761118492876096,5094.541005,5102.67936,-8.138355000000047
0x2c229d22b100a7beb69122eed721cee9b24011dd,2024-11-20,Greed,76,2626.800865,2627.9109210526312,199721.22999999998,50,48,2,98547.43,101173.8,3.0711563211820407,1.6942001308836225,63.935804,0.96,0.9740410066637805,-0.01315017937752535,7721.34187,7721.34187,0.0
0x2c229d22b100a7beb69122eed721cee9b24011dd,2024-11-21,Greed,22,-0.15074600000000027,1508.5563636363636,33188.24,15,4,11,16594.219999999998,16594.02,3.0882274624104693,1.1158696560555326,11.615881,0.26666666666666666,1.0000120525345877,6.026230978114043e-06,7721.191124,7721.34187,-0.15074600000025384
0x2c229d22b100a7beb69122eed721cee9b24011dd,2024-11-22,Greed,57,-260.909686,7077.548245614035,403420.25,31,3,28,201840.59,201579.66,3.0396318607268844,1.299883434125815,135.454691,0.0967741935483871,1.0012944262332817,0.0006467945027548626,7460.281438,7721.34187,-261.0604320000002
0x2c229d22b100a7beb69122eed721cee9b24011dd,2024-11-29,Greed,10,31.04129,525.317,5253.17,9,9,0,2611.07,2642.1,5.430785842011323,5.76478212921087,1.838604,1.0,0.988255554293933,-0.005906909542237132,7491.322728,7721.34187,-230.0191420000001
0x2c229d22b100a7beb69122eed721cee9b24011dd,2024-11-30,Greed,6,59.744873999999996,6943.03,41658.18,2,2,0,20799.22,20858.96,15.460294017055077,44.9642729921807,14.580366,1.0,0.9971360029454969,-0.0014340520877291455,7551.067602,7721.34187,-170.27426800000012
0x2c229d22b100a7beb69122eed721cee9b24011dd,2024-12-02,Greed,53,16196.864846,2348.7403773584906,124483.23999999999,30,30,0,54144.889999999985,70338.34999999999,2.8753447010882907,1.6327649217407594,42.163079,1.0,0.7697776533000844,-0.1300854637138291,23747.932448,23747.932448,0.0
0x2c229d22b100a7beb69122eed721cee9b24011dd,2024-12-03,Greed,59,121.535562,1685.5867796610169,99449.62,26,14,12,49702.240000000005,49747.38,1.8340361682586475,1.0078445921930985,34.807342,0.5384615384615384,0.9990926155307075,-0.0004538981647188967,23869.46801,23869.46801,0.0
0x2c229d22b100a7beb69122eed721cee9b24011dd,2024-12-04,Greed,37,7591.307059,3426.9959459459456,126798.84999999999,25,25,0,59565.67,67233.18,4.78547319906549,1.9992103869010067,36.568131,1.0,0.885956457808481,-0.06046987019203987,31460.775069,31460.775069,0.0
0x2c229d22b100a7beb69122eed721cee9b24011dd,2024-12-05,Greed,33,2069.92634,890.1048484848485,29373.46,30,30,0,13651.78,15721.679999999998,2.3200722421091933,0.9988137296850025,7.532439,1.0,0.8683410424331243,-0.07046837519311404,33530.701409,33530.701409,0.0
0x2c229d22b100a7beb69122eed721cee9b24011dd,2024-12-06,Greed,9,-123.870122,2324.0444444444447,20916.4,4,0,4,10520.15,10396.25,8.086670186327774,19.566173443670433,7.0556339999999995,0.0,1.011917758807262,0.005923581495859407,33406.831287,33530.701409,-123.87012200000026
0x2c229d22b100a7beb69122eed721cee9b24011dd,2024-12-10,Greed,12,130.883691,1585.4033333333334,19024.84,7,7,0,9447.259999999998,9577.580000000002,5.223139533539114,4.388550927395681,6.658685,1.0,0.9863932225050583,-0.006849991905319388,33537.714977999996,33537.714977999996,0.0
0x2c229d22b100a7beb69122eed721cee9b24011dd,2024-12-11,Greed,19,8544.6855,6550.684736842106,124463.01000000001,10,10,0,57959.369999999995,66503.64,3.5974184387330537,1.2796679200957795,30.194784,1.0,0.8715217693347311,-0.06864907091673209,42082.400477999996,42082.400477999996,0.0
0x2c229d22b100a7beb69122eed721cee9b24011dd,2024-12-12,Greed,62,7639.595794,5565.801451612903,345079.69,39,39,0,168720.14,176359.55000000002,1.8579653986600335,1.1132615301013198,120.777867,1.0,0.9566827540669047,-0.022138103810166225,49721.996272,49721.996272,0.0
0x2c229d22b100a7beb69122eed721cee9b24011dd,2024-12-13,Greed,63,1966.9289449999999,1823.863492063492,114903.4,49,49,0,56468.34,58435.060000000005,2.478017984485237,1.1964299076755083,40.216161,1.0,0.9663434931015727,-0.017116290727689446,51688.925216999996,51688.925216999996,0.0
0x2c229d22b100a7beb69122eed721cee9b24011dd,2024-12-17,Greed,15,214.770101,1000.812,15012.18,11,11,0,7398.71,7613.469999999999,4.180110736314502,1.7993309879935915,4.795866,1.0,0.9717921000542461,-0.014305717091054397,51903.695318,51903.695318,0.0
0x2c229d22b100a7beb69122eed721cee9b24011dd,2024-12-20,Greed,11,305.55784,2609.3063636363636,28702.37,10,10,0,14198.4,14503.969999999998,5.1957080929940345,0.9911750610163723,10.045819999999999,1.0,0.9789319751764518,-0.010646159184763741,52209.253158,52209.253158,0.0
0x2c229d22b100a7beb69122eed721cee9b24011dd,2024-12-23,Greed,29,6.476289999999996,7631.325517241379,221308.44,23,12,11,110651.03000000001,110657.41,2.5802336864174196,1.1006871028423173,77.457938,0.5217391304347826,0.9999423445750267,-2.882854354759392e-05,52215.729448,52215.729448,0.0
0x2c229d22b100a7beb69122eed721cee9b24011dd,2024-12-24,Greed,11,343.63336100000004,2630.031818181818,28930.35,6,6,0,14293.52,14636.83,5.402985744416166,2.041504521363322,10.125617,1.0,0.9765447846289121,-0.011866776585834172,52559.362809,52559.362809,0.0
0x2c229d22b100a7beb69122eed721cee9b24011dd,2024-12-30,Greed,2,0.19908,34.21,68.42,1,1,0,34.11,34.31,17.056079999999998,30.700943999999996,0.023947,1.0,0.9941707956863888,-0.0029231218941403055,52559.561889,52559.561889,0.0
0x2c229d22b100a7beb69122eed721cee9b24011dd,2024-12-31,Greed,49,2243.319777,4127.501224489796,202247.56,48,48,0,100002.12,102245.44,1.8908380889980447,0.993806433628348,70.786621,1.0,0.97805946162489,-0.011091950874462941,54802.881666,54802.881666,0.0
0x2c229d22b100a7beb69122eed721cee9b24011dd,2025-01-10,Neutral,136,21980.47249,2289.4099264705883,311359.75,125,125,0,144689.72999999998,166670.02000000005,1.335733570597081,0.9996991352758754,69.234015,1.0,0.8681209134072219,-0.07059451325998302,76783.354156,76783.354156,0.0
0x2c229d22b100a7beb69122eed721cee9b24011dd,2025-01-11,Greed,7,-2.454844,1785.1328571428571,12495.93,3,0,3,6249.200000000001,6246.7300000000005,7.845738657556169,21.199377957281815,4.373569,0.0,1.0003954068768781,0.0001976643595154628,76780.899312,76783.354156,-2.4548440000071423
0x2c229d22b100a7beb69122eed721cee9b24011dd,2025-01-15,Greed,12,-18.998214,1943.5483333333332,23322.579999999998,9,3,6,11670.79,11651.789999999999,9.094379976115329,45.338881274220014,8.162897,0.3333333333333333,1.0016306507412167,0.0008146611566988302,76761.901098,76783.354156,-21.453057999999146
0x2c229d22b100a7beb69122eed721cee9b24011dd,2025-01-17,Greed,57,913.985947,6517.080175438597,371473.57,38,38,0,185279.99000000002,186193.57999999996,1.8988662899713855,1.1741570356316056,130.015732,1.0,0.9950933324339113,-0.002459367432250795,77675.887045,77675.887045,0.0
0x2c229d22b100a7beb69122eed721cee9b24011dd,2025-01-18,Greed,2,-33.4413,116.66499999999999,233.32999999999998,1,0,1,133.39,99.94,25.0,45.0,0.081664,0.0,1.3347008204922952,0.14335919084496906,77642.445745,77675.887045,-33.441299999991315
0x2c229d22b100a7beb69122eed721cee9b24011dd,2025-01-19,Greed,74,11437.823511999999,7532.947432432432,557438.11,46,46,0,273000.17000000004,284437.93999999994,2.071201806335352,1.172799534021681,140.45375,1.0,0.9597881703123011,-0.020518457196979017,89080.269257,89080.269257,0.0
0x2c229d22b100a7beb69122eed721cee9b24011dd,2025-01-20,Greed,82,1535.55008,8402.275975609757,688986.63,30,11,19,343725.56,345261.07000000007,3.3411135151971347,1.6551373064039174,227.337492,0.36666666666666664,0.9955526118250168,-0.0022286499231488205,90615.819337,90615.819337,0.0
0x2c229d22b100a7beb69122eed721cee9b24011dd,2025-01-21,Greed,15,59.672564,125.14200000000001,1877.13,6,6,0,908.73,968.3999999999999,3.477596916368816,10.145592318770998,0.656992,1.0,0.9383828996282529,-0.03178788895812654,90675.491901,90675.491901,0.0
0x2c229d22b100a7beb69122eed721cee9b24011dd,2025-01-22,Greed,229,12769.669401000001,1080.5076419213974,247436.25,100,65,35,122609.31,124826.94,1.3926804454938337,1.1182650822716096,66.962967,0.65,0.9822343638320381,-0.008962429716745206,103445.161302,103445.161302,0.0
0x2c229d22b100a7beb69122eed721cee9b24011dd,2025-01-23,Greed,104,3776.64959,2468.1846153846154,256691.2,67,60,7,121181.86000000002,135509.33999999997,1.5847241608344278,1.0306508080034749,58.382142,0.8955223880597015,0.894269428218011,-0.055816015508127655,107221.810892,107221.810892,0.0
0x2c229d22b100a7beb69122eed721cee9b24011dd,2025-01-24,Greed,38,363.482456,2124.9794736842105,80749.22,26,19,7,40192.9,40556.32,3.5389539850113287,1.8485086605186014,25.068923,0.7307692307692307,0.9910391278104128,-0.0045006007488368775,107585.293348,107585.293348,0.0
0x2c229d22b100a7beb69122eed721cee9b24011dd,2025-01-25,Greed,53,2167.17715,5537.374905660377,293480.87,33,33,0,145656.84000000003,147824.03,2.067838281135121,1.317511188807682,60.414479,1.0,0.9853393930607901,-0.007384433608909385,109752.470498,109752.470498,0.0
0x2c229d22b100a7beb69122eed721cee9b24011dd,2025-01-30,Greed,15,159.201612,4589.114666666666,68836.72,6,6,0,34338.770000000004,34497.95,4.733454650097501,6.011459283674419,21.175107,1.0,0.9953858127801799,-0.002312428599154502,109911.67211,109911.67211,0.0
0x2c229d22b100a7beb69122eed721cee9b24011dd,2025-01-31,Greed,132,14418.18988,5257.4305303030305,693980.8300000001,115,113,2,339781.67000000004,354199.16,2.384777725404142,1.0019907894211304,210.598194,0.9826086956521739,0.9592955274089302,-0.0207750551265226,124329.86199,124329.86199,0.0
0x2c229d22b100a7beb69122eed721cee9b24011dd,2025-02-01,Greed,21,88.50699399999999,5610.000952380952,117810.02,16,12,4,58860.76,58949.259999999995,3.401141749865945,2.6240652996416625,36.52381,0.75,0.9984987088896452,-0.0007512094472099401,124418.368984,124418.368984,0.0
0x2c229d22b100a7beb69122eed721cee9b24011dd,2025-02-06,Neutral,61,-639.3510530000001,3750.11868852459,228757.24,44,35,9,114698.29999999999,114058.94,2.6856502052701807,1.3877013541699785,65.080004,0.7954545454545454,1.0056055228989502,0.0027949279332098224,123779.017931,124418.368984,-639.3510530000058
0x2c229d22b100a7beb69122eed721cee9b24011dd,2025-02-07,Fear,149,-1145.924392,2135.150268456376,318137.39,102,6,96,159645.47,158491.92,1.6692835596872844,1.2224827137869512,85.535062,0.058823529411764705,1.007278289013093,0.003625949153603054,122633.093539,124418.368984,-1785.2754450000066
0x2c229d22b100a7beb69122eed721cee9b24011dd,2025-02-13,Neutral,321,17378.569333,3578.9056074766354,1148828.7,206,206,0,565726.54,583102.1599999999,1.6106313809124453,1.0116155183253044,367.292026,1.0,0.970201413762556,-0.015124639556793685,140011.66287200002,140011.66287200002,0.0
0x2c229d22b100a7beb69122eed721cee9b24011dd,2025-02-15,Neutral,47,590.06989,1285.8944680851064,60437.04,32,32,0,29923.53,30513.51,2.111321366546373,1.2802297264916733,16.902925,1.0,0.9806649579153628,-0.009761894361470878,140601.732762,140601.732762,0.0
0x2c229d22b100a7beb69122eed721cee9b24011dd,2025-02-20,Neutral,149,3057.28245,5680.961208053691,846463.22,141,132,9,421702.96,424760.26,1.634645690256408,0.9992254056295705,262.355524,0.9361702127659575,0.99280229275686,-0.003611852148756073,143659.015212,143659.015212,0.0
0x2c229d22b100a7beb69122eed721cee9b24011dd,2025-02-21,Greed,60,8502.805925,2810.3466666666664,168620.8,26,26,0,80058.98999999999,88561.81000000001,1.80623860491074,1.02136147269101,56.23903,1.0,0.9039899929777856,-0.05042568888298461,152161.821137,152161.821137,0.0
0x2c229d22b100a7beb69122eed721cee9b24011dd,2025-02-25,Fear,24,169.617628,1016.4883333333333,24395.72,18,15,3,12113.050000000001,12282.67,5.348572999661179,20.53535425406876,8.415849999999999,0.8333333333333334,0.9861902990147908,-0.0069528589441095415,152331.438765,152331.438765,0.0
0x2c229d22b100a7beb69122eed721cee9b24011dd,2025-02-26,Fear,10,25.30602,156.53799999999998,1565.3799999999999,9,9,0,770.04,795.3399999999999,5.662617028797703,5.86662104829522,0.547879,1.0,0.9681897050318103,-0.016162209814858882,152356.74478500002,152356.74478500002,0.0
0x2c229d22b100a7beb69122eed721cee9b24011dd,2025-03-05,Fear,89,11113.173067,2537.6704494382025,225852.67,58,58,0,107369.76000000001,118482.91,2.074861684524397,1.1534438613215308,75.572194,1.0,0.9062046163450915,-0.04920530715886576,163469.917852,163469.917852,0.0
0x2c229d22b100a7beb69122eed721cee9b24011dd,2025-03-06,Fear,15,279.152034,1287.3273333333334,19309.91,11,11,0,9515.400000000001,9794.51,5.875183871871201,17.80099007866584,5.7579780000000005,1.0,0.9715034238568342,-0.014454236192710595,163749.069886,163749.069886,0.0
0x2c229d22b100a7beb69122eed721cee9b24011dd,2025-03-07,Fear,3,1.17533,972.65,2917.95,1,1,0,1458.43,1459.52,17.173371091099188,40.30402265465952,1.021283,1.0,0.9992531791273844,-0.0003735499237476806,163750.245216,163750.245216,0.0
0x2c229d22b100a7beb69122eed721cee9b24011dd,2025-03-11,Fear,13,276.7687,3849.383076923077,50041.98,10,10,0,24882.670000000002,25159.31,7.504707078735079,28.746239014446033,15.364144,1.0,0.989004467928572,-0.005528158558074518,164027.013916,164027.013916,0.0
0x2c229d22b100a7beb69122eed721cee9b24011dd,2025-03-13,Neutral,25,924.898908,4074.8460000000005,101871.15000000001,9,1,8,50474.3,51396.850000000006,5.063359854967982,2.3339251488916246,23.551182999999998,0.1111111111111111,0.9820504563995653,-0.00905604776229574,164951.912824,164951.912824,0.0
0x2c229d22b100a7beb69122eed721cee9b24011dd,2025-03-21,Fear,74,1215.774424,1528.0594594594593,113076.4,53,53,0,55930.90000000001,57145.50000000001,2.3532457805885643,1.4885415452024486,38.586698,1.0,0.9787454830214103,-0.010741410232373754,166167.687248,166167.687248,0.0
0x2c229d22b100a7beb69122eed721cee9b24011dd,2025-03-23,Fear,15,514.5145660000001,919.33,13789.95,9,9,0,6637.710000000001,7152.24,7.159547515066236,27.793551690432786,4.826468,1.0,0.9280602999899333,-0.03731195544581101,166682.201814,166682.201814,0.0
0x2c229d22b100a7beb69122eed721cee9b24011dd,2025-03-25,Neutral,211,-3323.090682,2000.0732701421803,422015.46,72,4,68,212669.40999999997,209346.05,1.2483403673562243,1.006246154578304,147.70533,0.05555555555555555,1.0158749591883869,0.007874972163342021,163359.111132,166682.201814,-3323.090682000009
0x2c229d22b100a7beb69122eed721cee9b24011dd,2025-03-26,Neutral,65,2323.99174,1894.7783076923076,123160.59,49,49,0,60419.03999999999,62741.55,1.8168343668872997,1.2974501715528175,27.420784,1.0,0.9629829036738811,-0.01885757448872233,165683.102872,166682.201814,-999.0989420000114
0x2c229d22b100a7beb69122eed721cee9b24011dd,2025-04-01,Fear,9,1334.414834,1193.0444444444445,10737.4,4,4,0,4701.5,6035.9,6.4584498526237475,11.49022840544077,3.455933,1.0,0.7789227787074008,-0.12427589546816505,167017.517706,167017.517706,0.0
0x2c229d22b100a7beb69122eed721cee9b24011dd,2025-04-02,Fear,6,1.1031579999999999,395.24,2371.44,3,2,1,1185.17,1186.27,11.65173219401465,33.80069656331367,0.830004,0.6666666666666666,0.9990727237475449,-0.00046385318624947083,167018.620864,167018.620864,0.0
0x2c229d22b100a7beb69122eed721cee9b24011dd,2025-04-03,Fear,26,160.127816,739.3319230769231,19222.63,19,19,0,9531.51,9691.119999999999,2.84623927242019,1.4122141855330987,6.237669,1.0,0.9835302833934573,-0.008303234260868075,167178.74868,167178.74868,0.0
0x2c229d22b100a7beb69122eed721cee9b24011dd,2025-04-11,Fear,45,1419.922474,1310.5517777777777,58974.83,34,34,0,28777.73,30197.099999999995,2.0844602058836372,1.347949096614512,16.622566,1.0,0.9529964797944175,-0.02406738603570322,168598.671154,168598.671154,0.0
0x2c229d22b100a7beb69122eed721cee9b24011dd,2025-04-14,Fear,8,18.103863,133.5325,1068.26,7,5,2,525.08,543.18,6.822231628000639,15.691748104117748,0.146851,0.7142857142857143,0.9666777127287457,-0.016943440735385548,168616.775017,168616.775017,0.0
0x2c229d22b100a7beb69122eed721cee9b24011dd,2025-04-18,Fear,7,11.209037,74.56857142857143,521.98,6,6,0,255.38,266.6,7.61124385386267,20.508191038078127,0.178228,1.0,0.9579144786196548,-0.021495076439669206,168627.984054,168627.984054,0.0
0x2c229d22b100a7beb69122eed721cee9b24011dd,2025-04-23,Greed,2,29.8368,1284.69,2569.38,1,1,0,1269.77,1299.61,25.0,45.0,0.899283,1.0,0.9770392656258416,-0.011613696689469172,168657.820854,168657.820854,0.0
0x2c229d22b100a7beb69122eed721cee9b24011dd,2025-04-25,Greed,3,0.18414,47.086666666666666,141.26,2,2,0,70.54,70.72,16.929617605120274,40.15777056307216,0.049439,1.0,0.9974547511312218,-0.0012742460710655414,168658.004994,168658.004994,0.0
0x3998f134d6aaa2b6a5f723806d00fd2bbbbce891,2023-05-01,Greed,3,0.0,159.0,477.0,0,0,0,477.0,-0.0,17.747031770148183,40.36841656662256,0.0,,,0.9999999999979036,0.0,0.0,0.0
0x3998f134d6aaa2b6a5f723806d00fd2bbbbce891,2024-01-11,Greed,2,0.0,23066.935,46133.87,0,0,0,46133.87,-0.0,39.805306085117515,47.961061217023506,11.072125999999999,,,0.9999999999999784,0.0,0.0,0.0
0x3998f134d6aaa2b6a5f723806d00fd2bbbbce891,2024-01-15,Neutral,9,152.85358,69.98444444444445,629.86,9,9,0,0.0,629.86,0.8676546654870114,0.981888973084191,0.151157,1.0,0.0,-0.9999999999984124,152.85358,152.85358,0.0
0x3998f134d6aaa2b6a5f723806d00fd2bbbbce891,2024-01-16,Greed,6,-3238.8,10580.346666666666,63482.08,2,0,2,20587.079999999998,42895.0,9.689934335345194,27.352513013699088,4.082997,0.0,0.4799412518941601,-0.35140499492139593,-3085.94642,152.85358,-3238.8
0x3998f134d6aaa2b6a5f723806d00fd2bbbbce891,2024-01-28,Neutral,11,-2478.06972,1646.2754545454545,18109.03,11,0,11,0.0,18109.03,0.7706477847303769,0.9774141689315122,-0.362176,0.0,0.0,-0.9999999999999447,-5564.01614,152.85358,-5716.86972
0x3998f134d6aaa2b6a5f723806d00fd2bbbbce891,2024-04-16,Greed,1,0.0,91.08,91.08,0,0,0,0.0,91.08,0.0,0.0,0.030602,,0.0,-0.9999999999890206,-5564.01614,152.85358,-5716.86972
0x3998f134d6aaa2b6a5f723806d00fd2bbbbce891,2024-05-29,Greed,5,0.0,6113.468,30567.34,0,0,0,30567.34,-0.0,15.82315822501088,39.913472,19.41806,,,0.9999999999999672,-5564.01614,152.85358,-5716.86972
0x3998f134d6aaa2b6a5f723806d00fd2bbbbce891,2024-07-24,Greed,3,0.0,0.4266666666666667,1.28,0,0,0,0.0,1.28,0.0,0.0,0.0,,0.0,-0.9999999992187499,-5564.01614,152.85358,-5716.86972
0x3998f134d6aaa2b6a5f723806d00fd2bbbbce891,2024-07-26,Greed,1,0.0,0.81,0.81,0,0,0,0.0,0.81,0.0,0.0,0.0,,0.0,-0.9999999987654321,-5564.01614,152.85358,-5716.86972
0x3998f134d6aaa2b6a5f723806d00fd2bbbbce891,2024-08-01,Neutral,1,0.0,0.74,0.74,0,0,0,0.0,0.74,0.0,0.0,0.0,,0.0,-0.9999999986486486,-5564.01614,152.85358,-5716.86972
0x3998f134d6aaa2b6a5f723806d00fd2bbbbce891,2024-08-03,Fear,1,0.0,0.65,0.65,0,0,0,0.0,0.65,0.0,0.0,0.0,,0.0,-0.9999999984615385,-5564.01614,152.85358,-5716.86972
0x3998f134d6aaa2b6a5f723806d00fd2bbbbce891,2024-08-04,Fear,1,0.0,0.01,0.01,0,0,0,0.0,0.01,0.0,0.0,0.0,,0.0,-0.99999990000001,-5564.01614,152.85358,-5716.86972
0x3998f134d6aaa2b6a5f723806d00fd2bbbbce891,2024-08-06,Fear,27,215.754798,28.555555555555557,771.0,21,8,13,376.7,394.3,0.3646339416899863,0.8005107353417309,0.889599,0.38095238095238093,0.9553639360892721,-0.02282749675742827,-5348.261342,152.85358,-5501.114922
0x3998f134d6aaa2b6a5f723806d00fd2bbbbce891,2024-08-07,Fear,11,0.0,0.0036363636363636364,0.04,0,0,0,0.0,0.04,0.0,0.0,0.0,,0.0,-0.9999999750000006,-5348.261342,152.85358,-5501.114922
0x3998f134d6aaa2b6a5f723806d00fd2bbbbce891,2024-08-17,Fear,29,0.0,1035.7675862068966,30037.26,0,0,0,30037.260000000002,-0.0,1.0224255263253776,1.1014522934827167,17.07537,,,0.9999999999999667,-5348.261342,152.85358,-5501.114922
0x3998f134d6aaa2b6a5f723806d00fd2bbbbce891,2024-08-30,Fear,1,0.0,0.69,0.69,0,0,0,0.0,0.69,0.0,0.0,0.0,,0.0,-0.9999999985507246,-5348.261342,152.85358,-5501.114922
0x3998f134d6aaa2b6a5f723806d00fd2bbbbce891,2024-09-05,Fear,1,0.0,0.84,0.84,0,0,0,0.0,0.84,0.0,0.0,0.0,,0.0,-0.9999999988095238,-5348.261342,152.85358,-5501.114922
0x3998f134d6aaa2b6a5f723806d00fd2bbbbce891,2024-11-18,Greed,6,48.185146,116.12333333333333,696.74,4,2,2,348.72,348.02,0.4918786106526449,0.8324302148381063,0.643771,0.5,1.002011378656399,0.0010046789333166472,-5300.076196,152.85358,-5452.929776
0x3998f134d6aaa2b6a5f723806d00fd2bbbbce891,2024-11-19,Greed,1,0.0,0.01,0.01,0,0,0,0.0,0.01,0.0,0.0,0.0,,0.0,-0.99999990000001,-5300.076196,152.85358,-5452.929776
0x3998f134d6aaa2b6a5f723806d00fd2bbbbce891,2024-11-29,Greed,56,17511.326788,1817.6805357142857,101790.11,37,36,1,50892.630000000005,50897.48,0.8880179903291755,1.0119437065419992,5.7672259,0.972972972972973,0.9999047104100243,-4.7647065122520217e-05,12211.250591999999,12211.250591999999,0.0
0x3998f134d6aaa2b6a5f723806d00fd2bbbbce891,2024-11-30,Greed,39,19050.661786,2556.5420512820515,99705.14,27,27,0,49848.28,49856.85999999999,0.763034096036345,1.0040133229061525,5.65004186,1.0,0.9998279073331133,-8.605373805196388e-05,31261.912378,31261.912378,0.0
0x3998f134d6aaa2b6a5f723806d00fd2bbbbce891,2024-12-01,Greed,3,13.566929,11.366666666666667,34.1,2,2,0,18.96,15.14,0.338258589490708,0.8029934238138786,0.00577068,1.0,1.2523117569352709,0.11202346040727205,31275.479306999998,31275.479306999998,0.0
0x3998f134d6aaa2b6a5f723806d00fd2bbbbce891,2024-12-02,Greed,1,0.0,0.0,0.0,0,0,0,0.0,-0.0,0.0,0.0,0.0,,,0.0,31275.479306999998,31275.479306999998,0.0
0x3998f134d6aaa2b6a5f723806d00fd2bbbbce891,2024-12-14,Greed,36,0.0,5555.551944444444,199999.87,0,0,0,199999.87,-0.0,1.0089684956335168,1.001829122897358,0.98587664,,,0.999999999999995,31275.479306999998,31275.479306999998,0.0
0x3998f134d6aaa2b6a5f723806d00fd2bbbbce891,2024-12-15,Greed,6,346.827642,117.02833333333335,702.1700000000001,5,5,0,351.06,351.11,0.22753745899025576,0.6826094157873897,0.11950780999999999,1.0,0.9998575944860585,-7.120782716427667e-05,31622.306948999998,31622.306948999998,0.0
0x3998f134d6aaa2b6a5f723806d00fd2bbbbce891,2024-12-16,Greed,4,0.0,0.0,0.0,0,0,0,0.0,-0.0,0.0,0.0,0.0,,,0.0,31622.306948999998,31622.306948999998,0.0
0x3998f134d6aaa2b6a5f723806d00fd2bbbbce891,2024-12-20,Greed,3,22.80272,15.183333333333332,45.55,1,1,0,22.71,22.84,0.3333526910438529,0.8000229681432858,0.00800663,1.0,0.9943082311733801,-0.002854006586106367,31645.109668999998,31645.109668999998,0.0
0x3998f134d6aaa2b6a5f723806d00fd2bbbbce891,2025-01-20,Greed,2,0.0,183.07999999999998,366.15999999999997,0,0,0,366.15999999999997,-0.0,1.0007337960513925,1.001053964873172,0.00551699,,,0.999999999997269,31645.109668999998,31645.109668999998,0.0
0x3998f134d6aaa2b6a5f723806d00fd2bbbbce891,2025-01-23,Greed,3,-5978.38652,6.186666666666667,18.560000000000002,3,2,1,0.0,18.560000000000002,0.0011397990872591371,0.0023867625238363265,0.006232,0.6666666666666666,0.0,-0.9999999999461207,25666.723148999998,31645.109668999998,-5978.38652
0x3998f134d6aaa2b6a5f723806d00fd2bbbbce891,2025-01-24,Greed,2,0.0,0.005,0.01,0,0,0,0.0,0.01,0.0,0.0,0.0,,0.0,-0.99999990000001,25666.723148999998,31645.109668999998,-5978.38652
0x3998f134d6aaa2b6a5f723806d00fd2bbbbce891,2025-02-14,Neutral,2,19.530304,25.39,50.78,2,2,0,0.0,50.78,0.27568885376945956,0.4961354339393074,0.01706,1.0,0.0,-0.9999999999803073,25686.253452999998,31645.109668999998,-5958.856216
0x3998f134d6aaa2b6a5f723806d00fd2bbbbce891,2025-02-21,Greed,7,-350.632694,184.87857142857143,1294.15,5,0,5,681.59,612.5600000000001,7.906500575994395,21.63538422811773,0.21500587000000002,0.0,1.112691001697793,0.053340030135569004,25335.620758999998,31645.109668999998,-6309.48891
