fpr,tpr,threshold
0.20987654320987653,0.3389830508474576,0.5757552534760992
0.20987654320987653,0.34028683181225555,0.5750959282651265
0.2123456790123457,0.34028683181225555,0.5748699861007281
0.2123456790123457,0.35723598435462844,0.5714686568461816
0.21481481481481482,0.35723598435462844,0.5709822991414008
0.21481481481481482,0.3624511082138201,0.568646934171941
0.21728395061728395,0.3624511082138201,0.5678392670140932
0.21728395061728395,0.3650586701434159,0.5674358592026273
0.21975308641975308,0.3650586701434159,0.5673440380225825
0.21975308641975308,0.3663624511082138,0.5672302098554259
0.2222222222222222,0.3663624511082138,0.5670777458850101
0.2222222222222222,0.3767926988265971,0.5643437808714008
0.22469135802469137,0.3767926988265971,0.5641817828709301
0.22469135802469137,0.3859191655801825,0.5604105767307306
0.2271604938271605,0.3859191655801825,0.5602220933118426
0.2271604938271605,0.38852672750977835,0.5600567750051085
0.22962962962962963,0.38852672750977835,0.5599594942960424
0.22962962962962963,0.39504563233376794,0.5577134299873479
0.2345679012345679,0.39504563233376794,0.5565692346182074
0.2345679012345679,0.4028683181225554,0.5545585194394316
0.23703703703703705,0.4028683181225554,0.5532893708845412
0.23703703703703705,0.40808344198174706,0.5520020648190502
0.23950617283950618,0.40808344198174706,0.5514183494983296
0.23950617283950618,0.4132985658409387,0.5501978830464638
0.2419753086419753,0.4132985658409387,0.5499175165868557
0.2419753086419753,0.42242503259452413,0.548712358328295
0.24444444444444444,0.42242503259452413,0.5478664760367924
0.24444444444444444,0.42894393741851367,0.5466116223740968
0.24691358024691357,0.42894393741851367,0.5460568960342956
0.24691358024691357,0.4315514993481095,0.5453213058234432
0.24938271604938272,0.4315514993481095,0.5450763947966935
0.24938271604938272,0.43285528031290743,0.5447277635293049
0.2518518518518518,0.43285528031290743,0.5446119696600558
0.2518518518518518,0.43415906127770537,0.5440379445999075
0.254320987654321,0.43415906127770537,0.5439618656096029
0.254320987654321,0.4406779661016949,0.5412186760935692
0.25925925925925924,0.4406779661016949,0.5405234820069245
0.25925925925925924,0.44198174706649285,0.5402486307228724
0.2691358024691358,0.44198174706649285,0.539077163996186
0.2691358024691358,0.4485006518904824,0.5374781650976628
0.2716049382716049,0.4485006518904824,0.53739288146967
0.2716049382716049,0.4498044328552803,0.5370231328214868
0.2740740740740741,0.4498044328552803,0.5363665080222411
0.2740740740740741,0.4511082138200782,0.5363287041833925
0.27901234567901234,0.4511082138200782,0.5361405348012581
0.27901234567901234,0.45632333767926986,0.5348921443671025
0.2814814814814815,0.45632333767926986,0.5348545785552133
0.2814814814814815,0.4589308996088657,0.5336640784481239
0.2839506172839506,0.4589308996088657,0.5330561983081497
0.2839506172839506,0.4602346805736636,0.5327838811669118
0.28641975308641976,0.4602346805736636,0.5326014397195551
0.28641975308641976,0.46284224250325945,0.5323447685117584
0.28888888888888886,0.46284224250325945,0.5322966851282241
0.28888888888888886,0.4641460234680574,0.5319775075262396
0.291358024691358,0.4641460234680574,0.5312969623555515
0.291358024691358,0.4680573663624511,0.5301691101697555
0.2938271604938272,0.4680573663624511,0.5301680329428237
0.2938271604938272,0.46936114732724904,0.5300073535983484
0.2962962962962963,0.46936114732724904,0.5295741590354393
0.2962962962962963,0.4758800521512386,0.5277216591165039
0.29876543209876544,0.4758800521512386,0.5270364141812411
0.29876543209876544,0.4784876140808344,0.5265359694107553
0.3012345679012346,0.4784876140808344,0.5264270261466336
0.3012345679012346,0.48370273794002605,0.5234003119094178
0.3037037037037037,0.48370273794002605,0.5233205135842262
0.3037037037037037,0.4863102998696219,0.5226898379787543
0.30617283950617286,0.4863102998696219,0.5224409120381677
0.30617283950617286,0.4915254237288136,0.5204593422198734
0.30864197530864196,0.4915254237288136,0.5198435241231929
0.30864197530864196,0.4980443285528031,0.5187029259047761
0.3111111111111111,0.4980443285528031,0.5186516054184243
0.3111111111111111,0.5019556714471969,0.516757234135903
0.3135802469135803,0.5019556714471969,0.5166942076212088
0.3135802469135803,0.5045632333767927,0.5157920848187832
0.32839506172839505,0.5045632333767927,0.5144344375006221
0.32839506172839505,0.5058670143415906,0.5139205501372847
0.3333333333333333,0.5058670143415906,0.512193546636877
0.3333333333333333,0.516297262059974,0.5075819110334806
0.3358024691358025,0.516297262059974,0.5074950091473998
0.3358024691358025,0.5228161668839635,0.5061558740349553
0.33827160493827163,0.5228161668839635,0.5060628874821094
0.33827160493827163,0.530638852672751,0.5050366417781718
0.34074074074074073,0.530638852672751,0.5045439391409969
0.34074074074074073,0.5345501955671447,0.5028153824286327
0.3432098765432099,0.5345501955671447,0.5024246591009017
0.3432098765432099,0.5358539765319427,0.5021414112078406
0.345679012345679,0.5358539765319427,0.5015028436618684
0.345679012345679,0.5410691003911343,0.4981326088468988
0.34814814814814815,0.5410691003911343,0.4973695327399819
0.34814814814814815,0.5436766623207301,0.49704574389004136
0.3506172839506173,0.5436766623207301,0.4964680130192255
0.3506172839506173,0.5528031290743155,0.49415248623182456
0.35555555555555557,0.5528031290743155,0.4928555342927238
0.35555555555555557,0.5580182529335072,0.4913476532804832
0.35802469135802467,0.5580182529335072,0.4908979234230239
0.35802469135802467,0.5645371577574967,0.4888146485956779
0.3654320987654321,0.5645371577574967,0.4878116837878456
0.3654320987654321,0.5658409387222947,0.48764508778233107
0.37777777777777777,0.5658409387222947,0.48340791052919746
0.37777777777777777,0.5723598435462842,0.4802453563878843
0.3851851851851852,0.5723598435462842,0.4788014575797899
0.3851851851851852,0.5749674054758801,0.4784302123283857
0.38765432098765434,0.5749674054758801,0.478149463502613
0.38765432098765434,0.5827900912646675,0.4744378972379644
0.39012345679012345,0.5827900912646675,0.4735483148766193
0.39012345679012345,0.5893089960886571,0.47180315948741913
0.3925925925925926,0.5893089960886571,0.47163134693599396
0.3925925925925926,0.5958279009126467,0.47043387938702275
0.3950617283950617,0.5958279009126467,0.4702211267968859
0.3950617283950617,0.6075619295958279,0.46727805559910446
0.4,0.6075619295958279,0.4666425201559096
0.4,0.6088657105606258,0.46645038176901465
0.4024691358024691,0.6088657105606258,0.4658170268167877
0.4024691358024691,0.6101694915254238,0.46574225582076095
0.4049382716049383,0.6101694915254238,0.46519570274258243
0.4049382716049383,0.6127770534550195,0.4647782839801793
0.4074074074074074,0.6127770534550195,0.4642813973712172
0.4074074074074074,0.6140808344198174,0.4637793797701925
0.40987654320987654,0.6140808344198174,0.46358836615322746
0.40987654320987654,0.6166883963494133,0.4623820108916336
0.4123456790123457,0.6166883963494133,0.46228970482205667
0.4123456790123457,0.6245110821382008,0.459886704961163
0.41975308641975306,0.6245110821382008,0.4589836289440401
0.41975308641975306,0.6271186440677966,0.4587085818245597
0.4222222222222222,0.6271186440677966,0.4583361461328577
0.4222222222222222,0.6284224250325945,0.45824335568049923
0.4246913580246914,0.6284224250325945,0.45821762770326463
0.4246913580246914,0.6336375488917861,0.4575710955352774
0.4345679012345679,0.6336375488917861,0.4561399884115579
0.4345679012345679,0.636245110821382,0.4546127324037219
0.43703703703703706,0.636245110821382,0.4545849313666414
0.43703703703703706,0.6414602346805737,0.45345100718706566
0.43950617283950616,0.6414602346805737,0.4530913283369385
0.43950617283950616,0.6427640156453716,0.45281524427446096
0.4419753086419753,0.6427640156453716,0.452683901316188
0.4419753086419753,0.6440677966101694,0.4524125515726517
0.4444444444444444,0.6440677966101694,0.4516598097734858
0.4444444444444444,0.6531942633637549,0.450401042700634
0.4469135802469136,0.6531942633637549,0.4502782695003982
0.4469135802469136,0.6544980443285529,0.4501797112361599
0.45185185185185184,0.6544980443285529,0.44940559803892804
0.45185185185185184,0.6558018252933507,0.44928724364963846
0.454320987654321,0.6558018252933507,0.44928493026247857
0.454320987654321,0.6584093872229465,0.4469093346435561
0.4567901234567901,0.6584093872229465,0.4468258478190854
0.4567901234567901,0.6597131681877445,0.4467889201728407
0.4617283950617284,0.6597131681877445,0.4461303282883186
0.4617283950617284,0.6623207301173403,0.4460300622159239
0.4691358024691358,0.6623207301173403,0.4452573061985665
0.4691358024691358,0.6649282920469362,0.44425976968021524
0.47160493827160493,0.6649282920469362,0.4441138015525315
0.47160493827160493,0.6675358539765319,0.44348493929989297
0.4740740740740741,0.6675358539765319,0.44339436015120803
0.4740740740740741,0.6701434159061278,0.4426900270030476
0.4765432098765432,0.6701434159061278,0.442486707371867
0.4765432098765432,0.6714471968709257,0.4421835949081266
0.47901234567901235,0.6714471968709257,0.4420221798094821
0.47901234567901235,0.6753585397653195,0.44144929836056335
0.48148148148148145,0.6753585397653195,0.44065379589650194
0.48148148148148145,0.6805736636245111,0.44029379280586506
0.4839506172839506,0.6805736636245111,0.4402193410224602
0.4839506172839506,0.681877444589309,0.43936452277500315
0.48641975308641977,0.681877444589309,0.43926268025290743
0.48641975308641977,0.6831812255541069,0.43886300249695503
0.4888888888888889,0.6831812255541069,0.43858223800294094
0.4888888888888889,0.6883963494132985,0.4363952106373665
0.49135802469135803,0.6883963494132985,0.4358367454173396
0.49135802469135803,0.6910039113428944,0.43528106184764653
0.49876543209876545,0.6910039113428944,0.4340659769358289
0.49876543209876545,0.6936114732724902,0.4332423731477209
0.5037037037037037,0.6936114732724902,0.43143960876431303
0.5037037037037037,0.6949152542372882,0.43111388286221436
0.5061728395061729,0.6949152542372882,0.4301740727249732
0.5061728395061729,0.6962190352020861,0.42891479040809494
0.508641975308642,0.6962190352020861,0.42885681623400385
0.508641975308642,0.6975228161668839,0.4287433082189661
0.5111111111111111,0.6975228161668839,0.42865061142127503
0.5111111111111111,0.6988265971316818,0.4286201366423272
0.5135802469135803,0.6988265971316818,0.42777159966189765
0.5135802469135803,0.7001303780964798,0.4275360928926672
0.5160493827160494,0.7001303780964798,0.42704837926869343
0.5160493827160494,0.7053455019556715,0.4257132142755907
0.5185185185185185,0.7053455019556715,0.425690325656971
0.5185185185185185,0.7105606258148631,0.4251303429864858
0.5209876543209877,0.7105606258148631,0.4247330650618491
0.5209876543209877,0.7144719687092569,0.42383836533658065
0.5234567901234568,0.7144719687092569,0.42368818122992735
0.5234567901234568,0.7157757496740548,0.4236222461153634
0.5259259259259259,0.7157757496740548,0.4235182974782116
0.5259259259259259,0.7196870925684485,0.4228666048620585
0.528395061728395,0.7196870925684485,0.4228259427566222
0.528395061728395,0.7209908735332464,0.421798876991167
0.5308641975308642,0.7209908735332464,0.4214708269227656
0.5308641975308642,0.7222946544980443,0.419655672565434
0.5382716049382716,0.7222946544980443,0.41910250372101143
0.5382716049382716,0.727509778357236,0.4176308990701099
0.5407407407407407,0.727509778357236,0.4175812532673467
0.5407407407407407,0.7288135593220338,0.41753734282604055
0.5432098765432098,0.7288135593220338,0.4175094269599515
0.5432098765432098,0.7301173402868318,0.4171891706159533
0.5456790123456791,0.7301173402868318,0.4164237302245577
0.5456790123456791,0.7327249022164276,0.41489695346173794
0.5481481481481482,0.7327249022164276,0.414730144109905
0.5481481481481482,0.7340286831812256,0.41447840059696867
0.5506172839506173,0.7340286831812256,0.41407677386608116
0.5506172839506173,0.7353324641460235,0.4137048160781683
0.5530864197530864,0.7353324641460235,0.413341419873268
0.5530864197530864,0.7405475880052151,0.411153542983137
0.5604938271604938,0.7405475880052151,0.4093469249353514
0.5604938271604938,0.7431551499348109,0.40826122256271097
0.562962962962963,0.7431551499348109,0.4081936717893113
0.562962962962963,0.7444589308996089,0.40716302273438854
0.5654320987654321,0.7444589308996089,0.4071137595302063
0.5654320987654321,0.7457627118644068,0.4070716940369204
0.5679012345679012,0.7457627118644068,0.4059083999680212
0.5679012345679012,0.7483702737940026,0.40473661797420957
0.5753086419753086,0.7483702737940026,0.4041954245185536
0.5753086419753086,0.7522816166883963,0.4038346897340061
0.5901234567901235,0.7522816166883963,0.40116295953007636
0.5901234567901235,0.7601043024771839,0.3991912856292401
0.5950617283950618,0.7601043024771839,0.39881243323226145
0.5950617283950618,0.7666232073011734,0.39470200912877595
0.5975308641975309,0.7666232073011734,0.3942448408373813
0.5975308641975309,0.771838331160365,0.3929863152583438
0.6024691358024692,0.771838331160365,0.3917580209250085
0.6024691358024692,0.7770534550195567,0.3910940085501767
0.6074074074074074,0.7770534550195567,0.38969932799668755
0.6074074074074074,0.7783572359843546,0.38951591848107625
0.6098765432098765,0.7783572359843546,0.38933139004996614
0.6098765432098765,0.7809647979139505,0.3889030674697531
0.6246913580246913,0.7809647979139505,0.38729200019705806
0.6246913580246913,0.7822685788787483,0.3857444169157035
0.6271604938271605,0.7822685788787483,0.3854648348685288
0.6271604938271605,0.7835723598435462,0.3852745558296985
0.6296296296296297,0.7835723598435462,0.3852363282757119
0.6296296296296297,0.7848761408083442,0.38513643444901097
0.6320987654320988,0.7848761408083442,0.3851353341327984
0.6320987654320988,0.78748370273794,0.38430499379138533
0.6419753086419753,0.78748370273794,0.3830703797851555
0.6419753086419753,0.7900912646675359,0.382951202541441
0.6444444444444445,0.7900912646675359,0.38295016686599964
0.6444444444444445,0.7953063885267275,0.3813733128631139
0.6493827160493827,0.7953063885267275,0.3806771522072372
0.6493827160493827,0.8005215123859192,0.37892957565643587
0.6518518518518519,0.8005215123859192,0.37858554709578374
0.6518518518518519,0.803129074315515,0.37842397224722574
0.654320987654321,0.803129074315515,0.37826028231135084
0.654320987654321,0.8070404172099087,0.3779975497771247
0.6567901234567901,0.8070404172099087,0.37671932577808176
0.6567901234567901,0.8096479791395046,0.37641592571473914
0.6641975308641975,0.8096479791395046,0.3754657440579491
0.6641975308641975,0.8109517601043025,0.37533375650979983
0.6666666666666666,0.8109517601043025,0.3752860797045553
0.6666666666666666,0.8122555410691004,0.3744316919205067
0.671604938271605,0.8122555410691004,0.3743023057054178
0.671604938271605,0.8200782268578879,0.3722975638050392
0.674074074074074,0.8200782268578879,0.3719301448240322
0.674074074074074,0.8239895697522817,0.3715518503513717
0.6765432098765433,0.8239895697522817,0.3715272290664484
0.6765432098765433,0.8292046936114733,0.3698703066466296
0.6790123456790124,0.8292046936114733,0.36955120862218654
0.6790123456790124,0.8305084745762712,0.36939882289997755
0.6888888888888889,0.8305084745762712,0.3684211540610218
0.6888888888888889,0.834419817470665,0.36714454311302375
0.691358024691358,0.834419817470665,0.3666099576950275
0.691358024691358,0.8396349413298566,0.3651974976994579
0.6987654320987654,0.8396349413298566,0.3645011862414361
0.6987654320987654,0.8422425032594524,0.36402168330179685
0.7037037037037037,0.8422425032594524,0.3634872249574149
0.7037037037037037,0.8448500651890483,0.36340489559298483
0.7061728395061728,0.8448500651890483,0.3634017212511178
0.7061728395061728,0.8461538461538461,0.3618487596339732
0.7111111111111111,0.8461538461538461,0.36146919264280436
0.7111111111111111,0.848761408083442,0.36106663983773496
0.7135802469135802,0.848761408083442,0.3588394420475253
0.7135802469135802,0.8513689700130378,0.3578763233932167
0.7209876543209877,0.8513689700130378,0.3567145040121947
0.7209876543209877,0.8539765319426337,0.3560413978994492
0.7234567901234568,0.8539765319426337,0.35594627582893074
0.7234567901234568,0.8552803129074316,0.35573705564047986
0.7283950617283951,0.8552803129074316,0.3549484191565362
0.7283950617283951,0.8565840938722294,0.3547079756883475
0.7382716049382716,0.8565840938722294,0.3535595373815793
0.7382716049382716,0.8578878748370273,0.35326116165041443
0.7407407407407407,0.8578878748370273,0.3528564473330964
0.7407407407407407,0.863102998696219,0.349887704789237
0.7432098765432099,0.863102998696219,0.34969006332255487
0.7432098765432099,0.8657105606258149,0.3479696183000396
0.745679012345679,0.8657105606258149,0.3479526925456018
0.745679012345679,0.8709256844850065,0.34733126595380776
0.7481481481481481,0.8709256844850065,0.3459408557054446
0.7481481481481481,0.8722294654498044,0.3454082127900941
0.7506172839506173,0.8722294654498044,0.34535276141315596
0.7506172839506173,0.877444589308996,0.3442247257067874
0.7530864197530864,0.877444589308996,0.34394665840628974
0.7530864197530864,0.878748370273794,0.3428488847463629
0.7555555555555555,0.878748370273794,0.3424488356271105
0.7555555555555555,0.8800521512385919,0.3418389657551169
0.7604938271604939,0.8800521512385919,0.3410167224153935
0.7604938271604939,0.8813559322033898,0.3409661063858915
0.7654320987654321,0.8813559322033898,0.34005081694389167
0.7654320987654321,0.8865710560625815,0.3376186435682241
0.7753086419753087,0.8865710560625815,0.33652057885653774
0.7753086419753087,0.8878748370273793,0.3363534959075125
0.7876543209876543,0.8878748370273793,0.3352682444184565
0.7876543209876543,0.8930899608865711,0.33388723965024364
0.7925925925925926,0.8930899608865711,0.33356093764710143
0.7925925925925926,0.8996088657105606,0.33220149891612594
0.7950617283950617,0.8996088657105606,0.3319435649686941
0.7950617283950617,0.9061277705345502,0.32998836398225495
0.8,0.9061277705345502,0.3294403264546967
0.8,0.9074315514993481,0.32900161258365607
0.8049382716049382,0.9074315514993481,0.3279862482764402
0.8049382716049382,0.9139504563233377,0.3253383424437406
0.8074074074074075,0.9139504563233377,0.32381409015529156
0.8074074074074075,0.9152542372881356,0.32350932078905487
0.8098765432098766,0.9152542372881356,0.3229545920158434
0.8098765432098766,0.9165580182529335,0.3228672606304702
0.8197530864197531,0.9165580182529335,0.3211212042213304
0.8197530864197531,0.9178617992177314,0.3204217830567487
0.8222222222222222,0.9178617992177314,0.31996370862140655
0.8222222222222222,0.9191655801825294,0.31955035193819237
0.8296296296296296,0.9191655801825294,0.31542352511514354
0.8296296296296296,0.9230769230769231,0.31472338666282856
0.8320987654320988,0.9230769230769231,0.31445585595054343
0.8320987654320988,0.9269882659713168,0.3131330408703655
0.837037037037037,0.9269882659713168,0.3110254120137352
0.837037037037037,0.9282920469361148,0.31057724089442584
0.8419753086419753,0.9282920469361148,0.3092098619394174
0.8419753086419753,0.9335071707953064,0.3076471490345784
0.8444444444444444,0.9335071707953064,0.3072465957879385
0.8444444444444444,0.940026075619296,0.30474549187570915
0.8469135802469135,0.940026075619296,0.3034434859945501
0.8469135802469135,0.9439374185136897,0.3009494566223578
0.854320987654321,0.9439374185136897,0.29762266625348816
0.854320987654321,0.9465449804432855,0.2970116560252982
0.8592592592592593,0.9465449804432855,0.2957015429126505
0.8592592592592593,0.9478487614080835,0.2953903234551405
0.8617283950617284,0.9478487614080835,0.2950563187672674
0.8617283950617284,0.9491525423728814,0.294709828813286
0.8716049382716049,0.9491525423728814,0.29109724112809715
0.8716049382716049,0.9504563233376793,0.2904528850001159
0.8888888888888888,0.9504563233376793,0.2860813497943752
0.8888888888888888,0.9517601043024772,0.2855638596064611
0.8987654320987655,0.9517601043024772,0.28366529904960996
0.8987654320987655,0.9530638852672751,0.28222884802169845
0.9012345679012346,0.9530638852672751,0.28146585709971805
0.9012345679012346,0.9569752281616688,0.2797863216090125
0.9037037037037037,0.9569752281616688,0.2771370509739487
0.9037037037037037,0.9608865710560626,0.27607778522880433
0.908641975308642,0.9608865710560626,0.2745003640954243
0.908641975308642,0.9621903520208605,0.2712802035495622
0.9111111111111111,0.9621903520208605,0.271210722172814
0.9111111111111111,0.9634941329856584,0.2689230591203695
0.9135802469135802,0.9634941329856584,0.26779841404038324
0.9135802469135802,0.9674054758800521,0.26628924954282707
0.9160493827160494,0.9674054758800521,0.26464633069834087
0.9160493827160494,0.970013037809648,0.26388685521797484
0.9185185185185185,0.970013037809648,0.26311394837237206
0.9185185185185185,0.9739243807040417,0.26129664421607185
0.9259259259259259,0.9739243807040417,0.25740093998235064
0.9259259259259259,0.9778357235984355,0.25523096687577335
0.928395061728395,0.9778357235984355,0.25485894014035093
0.928395061728395,0.9791395045632334,0.2544727295178752
0.9308641975308642,0.9791395045632334,0.2543532808606741
0.9308641975308642,0.9804432855280313,0.25394496848535697
0.9333333333333333,0.9804432855280313,0.2532473166738898
0.9333333333333333,0.9817470664928292,0.2513051917118541
0.9432098765432099,0.9817470664928292,0.24754705135143765
0.9432098765432099,0.9830508474576272,0.24742754740246908
0.9506172839506173,0.9830508474576272,0.24327671545960947
0.9506172839506173,0.984354628422425,0.24327100944322258
0.9555555555555556,0.984354628422425,0.23727735746577072
0.9555555555555556,0.9882659713168188,0.23565883914427016
0.9654320987654321,0.9882659713168188,0.2264770183010722
0.9654320987654321,0.9908735332464146,0.22224446621246563
0.9679012345679012,0.9908735332464146,0.2214186878637713
0.9679012345679012,0.9921773142112125,0.22065941763460653
0.980246913580247,0.9921773142112125,0.21470418773330788
0.980246913580247,0.9934810951760105,0.21456139312039416
0.9901234567901235,0.9934810951760105,0.21097307263262277
0.9901234567901235,0.9960886571056062,0.20377178103928006
0.9950617283950617,0.9960886571056062,0.20080171887281742
0.9950617283950617,0.9986962190352021,0.1940198248709427
1.0,0.9986962190352021,0.1809548479320928
1.0,1.0,0.17138100797124267
